id,tag,img_path
5712,a,..\..\..\data\cropped-by-semantic-tag\5712.png
5713,a,..\..\..\data\cropped-by-semantic-tag\5713.png
5714,a,..\..\..\data\cropped-by-semantic-tag\5714.png
5715,a,..\..\..\data\cropped-by-semantic-tag\5715.png
5716,a,..\..\..\data\cropped-by-semantic-tag\5716.png
5717,a,..\..\..\data\cropped-by-semantic-tag\5717.png
5718,a,..\..\..\data\cropped-by-semantic-tag\5718.png
5719,a,..\..\..\data\cropped-by-semantic-tag\5719.png
5720,a,..\..\..\data\cropped-by-semantic-tag\5720.png
5721,a,..\..\..\data\cropped-by-semantic-tag\5721.png
5722,a,..\..\..\data\cropped-by-semantic-tag\5722.png
5723,a,..\..\..\data\cropped-by-semantic-tag\5723.png
5724,a,..\..\..\data\cropped-by-semantic-tag\5724.png
5725,a,..\..\..\data\cropped-by-semantic-tag\5725.png
5726,a,..\..\..\data\cropped-by-semantic-tag\5726.png
5727,a,..\..\..\data\cropped-by-semantic-tag\5727.png
5728,a,..\..\..\data\cropped-by-semantic-tag\5728.png
5729,a,..\..\..\data\cropped-by-semantic-tag\5729.png
5730,a,..\..\..\data\cropped-by-semantic-tag\5730.png
5731,a,..\..\..\data\cropped-by-semantic-tag\5731.png
5732,a,..\..\..\data\cropped-by-semantic-tag\5732.png
5733,a,..\..\..\data\cropped-by-semantic-tag\5733.png
5734,a,..\..\..\data\cropped-by-semantic-tag\5734.png
5735,a,..\..\..\data\cropped-by-semantic-tag\5735.png
5736,a,..\..\..\data\cropped-by-semantic-tag\5736.png
5737,a,..\..\..\data\cropped-by-semantic-tag\5737.png
5738,a,..\..\..\data\cropped-by-semantic-tag\5738.png
5739,a,..\..\..\data\cropped-by-semantic-tag\5739.png
5740,a,..\..\..\data\cropped-by-semantic-tag\5740.png
5741,a,..\..\..\data\cropped-by-semantic-tag\5741.png
5742,a,..\..\..\data\cropped-by-semantic-tag\5742.png
5743,a,..\..\..\data\cropped-by-semantic-tag\5743.png
5744,a,..\..\..\data\cropped-by-semantic-tag\5744.png
5745,a,..\..\..\data\cropped-by-semantic-tag\5745.png
5746,a,..\..\..\data\cropped-by-semantic-tag\5746.png
5747,a,..\..\..\data\cropped-by-semantic-tag\5747.png
5748,a,..\..\..\data\cropped-by-semantic-tag\5748.png
5749,a,..\..\..\data\cropped-by-semantic-tag\5749.png
5750,a,..\..\..\data\cropped-by-semantic-tag\5750.png
5751,a,..\..\..\data\cropped-by-semantic-tag\5751.png
5752,a,..\..\..\data\cropped-by-semantic-tag\5752.png
5753,a,..\..\..\data\cropped-by-semantic-tag\5753.png
5754,a,..\..\..\data\cropped-by-semantic-tag\5754.png
5755,a,..\..\..\data\cropped-by-semantic-tag\5755.png
5756,a,..\..\..\data\cropped-by-semantic-tag\5756.png
5757,a,..\..\..\data\cropped-by-semantic-tag\5757.png
5758,a,..\..\..\data\cropped-by-semantic-tag\5758.png
5759,a,..\..\..\data\cropped-by-semantic-tag\5759.png
5760,a,..\..\..\data\cropped-by-semantic-tag\5760.png
5761,a,..\..\..\data\cropped-by-semantic-tag\5761.png
5762,a,..\..\..\data\cropped-by-semantic-tag\5762.png
5763,a,..\..\..\data\cropped-by-semantic-tag\5763.png
5764,a,..\..\..\data\cropped-by-semantic-tag\5764.png
5765,a,..\..\..\data\cropped-by-semantic-tag\5765.png
5766,a,..\..\..\data\cropped-by-semantic-tag\5766.png
5767,a,..\..\..\data\cropped-by-semantic-tag\5767.png
5768,a,..\..\..\data\cropped-by-semantic-tag\5768.png
5769,a,..\..\..\data\cropped-by-semantic-tag\5769.png
5770,a,..\..\..\data\cropped-by-semantic-tag\5770.png
5771,a,..\..\..\data\cropped-by-semantic-tag\5771.png
5772,a,..\..\..\data\cropped-by-semantic-tag\5772.png
5773,a,..\..\..\data\cropped-by-semantic-tag\5773.png
5774,a,..\..\..\data\cropped-by-semantic-tag\5774.png
5775,a,..\..\..\data\cropped-by-semantic-tag\5775.png
5776,a,..\..\..\data\cropped-by-semantic-tag\5776.png
5777,a,..\..\..\data\cropped-by-semantic-tag\5777.png
5778,a,..\..\..\data\cropped-by-semantic-tag\5778.png
5779,a,..\..\..\data\cropped-by-semantic-tag\5779.png
5780,a,..\..\..\data\cropped-by-semantic-tag\5780.png
5781,a,..\..\..\data\cropped-by-semantic-tag\5781.png
5782,a,..\..\..\data\cropped-by-semantic-tag\5782.png
5783,a,..\..\..\data\cropped-by-semantic-tag\5783.png
5784,a,..\..\..\data\cropped-by-semantic-tag\5784.png
5785,a,..\..\..\data\cropped-by-semantic-tag\5785.png
5786,a,..\..\..\data\cropped-by-semantic-tag\5786.png
5787,a,..\..\..\data\cropped-by-semantic-tag\5787.png
5788,a,..\..\..\data\cropped-by-semantic-tag\5788.png
5789,a,..\..\..\data\cropped-by-semantic-tag\5789.png
5790,a,..\..\..\data\cropped-by-semantic-tag\5790.png
5791,a,..\..\..\data\cropped-by-semantic-tag\5791.png
5792,form,..\..\..\data\cropped-by-semantic-tag\5792.png
5793,input,..\..\..\data\cropped-by-semantic-tag\5793.png
5794,a,..\..\..\data\cropped-by-semantic-tag\5794.png
5795,a,..\..\..\data\cropped-by-semantic-tag\5795.png
5796,form,..\..\..\data\cropped-by-semantic-tag\5796.png
5797,textarea,..\..\..\data\cropped-by-semantic-tag\5797.png
5798,input,..\..\..\data\cropped-by-semantic-tag\5798.png
5799,a,..\..\..\data\cropped-by-semantic-tag\5799.png
5800,a,..\..\..\data\cropped-by-semantic-tag\5800.png
5801,a,..\..\..\data\cropped-by-semantic-tag\5801.png
5802,a,..\..\..\data\cropped-by-semantic-tag\5802.png
5803,a,..\..\..\data\cropped-by-semantic-tag\5803.png
5804,a,..\..\..\data\cropped-by-semantic-tag\5804.png
5805,a,..\..\..\data\cropped-by-semantic-tag\5805.png
5806,a,..\..\..\data\cropped-by-semantic-tag\5806.png
5807,a,..\..\..\data\cropped-by-semantic-tag\5807.png
5808,a,..\..\..\data\cropped-by-semantic-tag\5808.png
5809,a,..\..\..\data\cropped-by-semantic-tag\5809.png
5810,a,..\..\..\data\cropped-by-semantic-tag\5810.png
5811,form,..\..\..\data\cropped-by-semantic-tag\5811.png
5812,input,..\..\..\data\cropped-by-semantic-tag\5812.png
5813,a,..\..\..\data\cropped-by-semantic-tag\5813.png
5814,form,..\..\..\data\cropped-by-semantic-tag\5814.png
5815,textarea,..\..\..\data\cropped-by-semantic-tag\5815.png
5816,input,..\..\..\data\cropped-by-semantic-tag\5816.png
5817,a,..\..\..\data\cropped-by-semantic-tag\5817.png
5818,a,..\..\..\data\cropped-by-semantic-tag\5818.png
5819,a,..\..\..\data\cropped-by-semantic-tag\5819.png
5820,a,..\..\..\data\cropped-by-semantic-tag\5820.png
5821,a,..\..\..\data\cropped-by-semantic-tag\5821.png
5822,a,..\..\..\data\cropped-by-semantic-tag\5822.png
5823,a,..\..\..\data\cropped-by-semantic-tag\5823.png
5824,a,..\..\..\data\cropped-by-semantic-tag\5824.png
5825,a,..\..\..\data\cropped-by-semantic-tag\5825.png
5826,a,..\..\..\data\cropped-by-semantic-tag\5826.png
5827,a,..\..\..\data\cropped-by-semantic-tag\5827.png
5828,a,..\..\..\data\cropped-by-semantic-tag\5828.png
5829,a,..\..\..\data\cropped-by-semantic-tag\5829.png
5830,a,..\..\..\data\cropped-by-semantic-tag\5830.png
5831,a,..\..\..\data\cropped-by-semantic-tag\5831.png
5832,a,..\..\..\data\cropped-by-semantic-tag\5832.png
5833,a,..\..\..\data\cropped-by-semantic-tag\5833.png
5834,a,..\..\..\data\cropped-by-semantic-tag\5834.png
5835,a,..\..\..\data\cropped-by-semantic-tag\5835.png
5836,a,..\..\..\data\cropped-by-semantic-tag\5836.png
5837,a,..\..\..\data\cropped-by-semantic-tag\5837.png
5838,a,..\..\..\data\cropped-by-semantic-tag\5838.png
5839,a,..\..\..\data\cropped-by-semantic-tag\5839.png
5840,a,..\..\..\data\cropped-by-semantic-tag\5840.png
5841,a,..\..\..\data\cropped-by-semantic-tag\5841.png
5842,a,..\..\..\data\cropped-by-semantic-tag\5842.png
5843,a,..\..\..\data\cropped-by-semantic-tag\5843.png
5844,a,..\..\..\data\cropped-by-semantic-tag\5844.png
5845,a,..\..\..\data\cropped-by-semantic-tag\5845.png
5846,a,..\..\..\data\cropped-by-semantic-tag\5846.png
5847,a,..\..\..\data\cropped-by-semantic-tag\5847.png
5848,a,..\..\..\data\cropped-by-semantic-tag\5848.png
5849,a,..\..\..\data\cropped-by-semantic-tag\5849.png
5850,a,..\..\..\data\cropped-by-semantic-tag\5850.png
5851,a,..\..\..\data\cropped-by-semantic-tag\5851.png
5852,form,..\..\..\data\cropped-by-semantic-tag\5852.png
5853,input,..\..\..\data\cropped-by-semantic-tag\5853.png
5854,a,..\..\..\data\cropped-by-semantic-tag\5854.png
5855,a,..\..\..\data\cropped-by-semantic-tag\5855.png
5856,a,..\..\..\data\cropped-by-semantic-tag\5856.png
5857,a,..\..\..\data\cropped-by-semantic-tag\5857.png
5858,a,..\..\..\data\cropped-by-semantic-tag\5858.png
5859,form,..\..\..\data\cropped-by-semantic-tag\5859.png
5860,input,..\..\..\data\cropped-by-semantic-tag\5860.png
5861,form,..\..\..\data\cropped-by-semantic-tag\5861.png
5862,input,..\..\..\data\cropped-by-semantic-tag\5862.png
5863,input,..\..\..\data\cropped-by-semantic-tag\5863.png
5864,input,..\..\..\data\cropped-by-semantic-tag\5864.png
5865,form,..\..\..\data\cropped-by-semantic-tag\5865.png
5866,input,..\..\..\data\cropped-by-semantic-tag\5866.png
5867,input,..\..\..\data\cropped-by-semantic-tag\5867.png
5868,input,..\..\..\data\cropped-by-semantic-tag\5868.png
5869,a,..\..\..\data\cropped-by-semantic-tag\5869.png
5870,a,..\..\..\data\cropped-by-semantic-tag\5870.png
5871,a,..\..\..\data\cropped-by-semantic-tag\5871.png
5872,form,..\..\..\data\cropped-by-semantic-tag\5872.png
5873,input,..\..\..\data\cropped-by-semantic-tag\5873.png
5874,a,..\..\..\data\cropped-by-semantic-tag\5874.png
5875,a,..\..\..\data\cropped-by-semantic-tag\5875.png
5876,a,..\..\..\data\cropped-by-semantic-tag\5876.png
5877,a,..\..\..\data\cropped-by-semantic-tag\5877.png
5878,a,..\..\..\data\cropped-by-semantic-tag\5878.png
5879,a,..\..\..\data\cropped-by-semantic-tag\5879.png
5880,a,..\..\..\data\cropped-by-semantic-tag\5880.png
5881,form,..\..\..\data\cropped-by-semantic-tag\5881.png
5882,input,..\..\..\data\cropped-by-semantic-tag\5882.png
5883,a,..\..\..\data\cropped-by-semantic-tag\5883.png
5884,a,..\..\..\data\cropped-by-semantic-tag\5884.png
5885,a,..\..\..\data\cropped-by-semantic-tag\5885.png
5886,a,..\..\..\data\cropped-by-semantic-tag\5886.png
5887,a,..\..\..\data\cropped-by-semantic-tag\5887.png
5888,a,..\..\..\data\cropped-by-semantic-tag\5888.png
5889,form,..\..\..\data\cropped-by-semantic-tag\5889.png
5890,input,..\..\..\data\cropped-by-semantic-tag\5890.png
5891,a,..\..\..\data\cropped-by-semantic-tag\5891.png
5892,a,..\..\..\data\cropped-by-semantic-tag\5892.png
5893,a,..\..\..\data\cropped-by-semantic-tag\5893.png
5894,a,..\..\..\data\cropped-by-semantic-tag\5894.png
5895,a,..\..\..\data\cropped-by-semantic-tag\5895.png
5896,a,..\..\..\data\cropped-by-semantic-tag\5896.png
5897,a,..\..\..\data\cropped-by-semantic-tag\5897.png
5898,a,..\..\..\data\cropped-by-semantic-tag\5898.png
5899,form,..\..\..\data\cropped-by-semantic-tag\5899.png
5900,input,..\..\..\data\cropped-by-semantic-tag\5900.png
5901,form,..\..\..\data\cropped-by-semantic-tag\5901.png
5902,input,..\..\..\data\cropped-by-semantic-tag\5902.png
5903,input,..\..\..\data\cropped-by-semantic-tag\5903.png
5904,input,..\..\..\data\cropped-by-semantic-tag\5904.png
5905,form,..\..\..\data\cropped-by-semantic-tag\5905.png
5906,input,..\..\..\data\cropped-by-semantic-tag\5906.png
5907,input,..\..\..\data\cropped-by-semantic-tag\5907.png
5908,input,..\..\..\data\cropped-by-semantic-tag\5908.png
5909,a,..\..\..\data\cropped-by-semantic-tag\5909.png
5910,a,..\..\..\data\cropped-by-semantic-tag\5910.png
5911,a,..\..\..\data\cropped-by-semantic-tag\5911.png
5912,form,..\..\..\data\cropped-by-semantic-tag\5912.png
5913,input,..\..\..\data\cropped-by-semantic-tag\5913.png
5914,input,..\..\..\data\cropped-by-semantic-tag\5914.png
5915,input,..\..\..\data\cropped-by-semantic-tag\5915.png
5916,form,..\..\..\data\cropped-by-semantic-tag\5916.png
5917,input,..\..\..\data\cropped-by-semantic-tag\5917.png
5918,input,..\..\..\data\cropped-by-semantic-tag\5918.png
5919,input,..\..\..\data\cropped-by-semantic-tag\5919.png
5920,form,..\..\..\data\cropped-by-semantic-tag\5920.png
5921,input,..\..\..\data\cropped-by-semantic-tag\5921.png
5922,input,..\..\..\data\cropped-by-semantic-tag\5922.png
5923,input,..\..\..\data\cropped-by-semantic-tag\5923.png
5924,form,..\..\..\data\cropped-by-semantic-tag\5924.png
5925,input,..\..\..\data\cropped-by-semantic-tag\5925.png
5926,input,..\..\..\data\cropped-by-semantic-tag\5926.png
5927,input,..\..\..\data\cropped-by-semantic-tag\5927.png
5928,form,..\..\..\data\cropped-by-semantic-tag\5928.png
5929,input,..\..\..\data\cropped-by-semantic-tag\5929.png
5930,input,..\..\..\data\cropped-by-semantic-tag\5930.png
5931,input,..\..\..\data\cropped-by-semantic-tag\5931.png
5932,form,..\..\..\data\cropped-by-semantic-tag\5932.png
5933,input,..\..\..\data\cropped-by-semantic-tag\5933.png
5934,input,..\..\..\data\cropped-by-semantic-tag\5934.png
5935,input,..\..\..\data\cropped-by-semantic-tag\5935.png
5936,form,..\..\..\data\cropped-by-semantic-tag\5936.png
5937,input,..\..\..\data\cropped-by-semantic-tag\5937.png
5938,input,..\..\..\data\cropped-by-semantic-tag\5938.png
5939,input,..\..\..\data\cropped-by-semantic-tag\5939.png
5940,form,..\..\..\data\cropped-by-semantic-tag\5940.png
5941,input,..\..\..\data\cropped-by-semantic-tag\5941.png
5942,input,..\..\..\data\cropped-by-semantic-tag\5942.png
5943,input,..\..\..\data\cropped-by-semantic-tag\5943.png
5944,header,..\..\..\data\cropped-by-semantic-tag\5944.png
5945,input,..\..\..\data\cropped-by-semantic-tag\5945.png
5946,form,..\..\..\data\cropped-by-semantic-tag\5946.png
5947,input,..\..\..\data\cropped-by-semantic-tag\5947.png
5948,input,..\..\..\data\cropped-by-semantic-tag\5948.png
5949,input,..\..\..\data\cropped-by-semantic-tag\5949.png
5950,a,..\..\..\data\cropped-by-semantic-tag\5950.png
5951,input,..\..\..\data\cropped-by-semantic-tag\5951.png
5952,a,..\..\..\data\cropped-by-semantic-tag\5952.png
5953,h2,..\..\..\data\cropped-by-semantic-tag\5953.png
5954,h2,..\..\..\data\cropped-by-semantic-tag\5954.png
5955,a,..\..\..\data\cropped-by-semantic-tag\5955.png
5956,a,..\..\..\data\cropped-by-semantic-tag\5956.png
5957,button,..\..\..\data\cropped-by-semantic-tag\5957.png
5958,header,..\..\..\data\cropped-by-semantic-tag\5958.png
5959,button,..\..\..\data\cropped-by-semantic-tag\5959.png
5960,h1,..\..\..\data\cropped-by-semantic-tag\5960.png
5961,header,..\..\..\data\cropped-by-semantic-tag\5961.png
5962,button,..\..\..\data\cropped-by-semantic-tag\5962.png
5963,h1,..\..\..\data\cropped-by-semantic-tag\5963.png
5964,a,..\..\..\data\cropped-by-semantic-tag\5964.png
5965,header,..\..\..\data\cropped-by-semantic-tag\5965.png
5966,button,..\..\..\data\cropped-by-semantic-tag\5966.png
5967,h1,..\..\..\data\cropped-by-semantic-tag\5967.png
5968,h3,..\..\..\data\cropped-by-semantic-tag\5968.png
5969,h3,..\..\..\data\cropped-by-semantic-tag\5969.png
5970,h3,..\..\..\data\cropped-by-semantic-tag\5970.png
5971,footer,..\..\..\data\cropped-by-semantic-tag\5971.png
5972,a,..\..\..\data\cropped-by-semantic-tag\5972.png
5973,header,..\..\..\data\cropped-by-semantic-tag\5973.png
5974,a,..\..\..\data\cropped-by-semantic-tag\5974.png
5975,button,..\..\..\data\cropped-by-semantic-tag\5975.png
5976,button,..\..\..\data\cropped-by-semantic-tag\5976.png
5977,input,..\..\..\data\cropped-by-semantic-tag\5977.png
5978,button,..\..\..\data\cropped-by-semantic-tag\5978.png
5979,header,..\..\..\data\cropped-by-semantic-tag\5979.png
5980,h1,..\..\..\data\cropped-by-semantic-tag\5980.png
5981,h2,..\..\..\data\cropped-by-semantic-tag\5981.png
5982,h2,..\..\..\data\cropped-by-semantic-tag\5982.png
5983,h2,..\..\..\data\cropped-by-semantic-tag\5983.png
5984,a,..\..\..\data\cropped-by-semantic-tag\5984.png
5985,h2,..\..\..\data\cropped-by-semantic-tag\5985.png
5986,h1,..\..\..\data\cropped-by-semantic-tag\5986.png
5987,h3,..\..\..\data\cropped-by-semantic-tag\5987.png
5988,h3,..\..\..\data\cropped-by-semantic-tag\5988.png
5989,h3,..\..\..\data\cropped-by-semantic-tag\5989.png
5990,button,..\..\..\data\cropped-by-semantic-tag\5990.png
5991,button,..\..\..\data\cropped-by-semantic-tag\5991.png
5992,h3,..\..\..\data\cropped-by-semantic-tag\5992.png
5993,a,..\..\..\data\cropped-by-semantic-tag\5993.png
5994,button,..\..\..\data\cropped-by-semantic-tag\5994.png
5995,button,..\..\..\data\cropped-by-semantic-tag\5995.png
5996,form,..\..\..\data\cropped-by-semantic-tag\5996.png
5997,input,..\..\..\data\cropped-by-semantic-tag\5997.png
5998,button,..\..\..\data\cropped-by-semantic-tag\5998.png
5999,h2,..\..\..\data\cropped-by-semantic-tag\5999.png
6000,h1,..\..\..\data\cropped-by-semantic-tag\6000.png
6001,h1,..\..\..\data\cropped-by-semantic-tag\6001.png
6002,h1,..\..\..\data\cropped-by-semantic-tag\6002.png
6003,a,..\..\..\data\cropped-by-semantic-tag\6003.png
6004,h1,..\..\..\data\cropped-by-semantic-tag\6004.png
6005,h1,..\..\..\data\cropped-by-semantic-tag\6005.png
6006,h1,..\..\..\data\cropped-by-semantic-tag\6006.png
6007,h1,..\..\..\data\cropped-by-semantic-tag\6007.png
6008,a,..\..\..\data\cropped-by-semantic-tag\6008.png
6009,h1,..\..\..\data\cropped-by-semantic-tag\6009.png
6010,h1,..\..\..\data\cropped-by-semantic-tag\6010.png
6011,h1,..\..\..\data\cropped-by-semantic-tag\6011.png
6012,header,..\..\..\data\cropped-by-semantic-tag\6012.png
6013,a,..\..\..\data\cropped-by-semantic-tag\6013.png
6014,a,..\..\..\data\cropped-by-semantic-tag\6014.png
6015,h1,..\..\..\data\cropped-by-semantic-tag\6015.png
6016,h2,..\..\..\data\cropped-by-semantic-tag\6016.png
6017,h3,..\..\..\data\cropped-by-semantic-tag\6017.png
6018,h2,..\..\..\data\cropped-by-semantic-tag\6018.png
6019,h3,..\..\..\data\cropped-by-semantic-tag\6019.png
6020,h3,..\..\..\data\cropped-by-semantic-tag\6020.png
6021,h2,..\..\..\data\cropped-by-semantic-tag\6021.png
6022,h2,..\..\..\data\cropped-by-semantic-tag\6022.png
6023,h2,..\..\..\data\cropped-by-semantic-tag\6023.png
6024,h2,..\..\..\data\cropped-by-semantic-tag\6024.png
6025,h2,..\..\..\data\cropped-by-semantic-tag\6025.png
6026,h2,..\..\..\data\cropped-by-semantic-tag\6026.png
6027,h4,..\..\..\data\cropped-by-semantic-tag\6027.png
6028,h4,..\..\..\data\cropped-by-semantic-tag\6028.png
6029,h4,..\..\..\data\cropped-by-semantic-tag\6029.png
6030,h4,..\..\..\data\cropped-by-semantic-tag\6030.png
6031,a,..\..\..\data\cropped-by-semantic-tag\6031.png
6032,button,..\..\..\data\cropped-by-semantic-tag\6032.png
6033,button,..\..\..\data\cropped-by-semantic-tag\6033.png
6034,button,..\..\..\data\cropped-by-semantic-tag\6034.png
6035,button,..\..\..\data\cropped-by-semantic-tag\6035.png
6036,h1,..\..\..\data\cropped-by-semantic-tag\6036.png
6037,h3,..\..\..\data\cropped-by-semantic-tag\6037.png
6038,button,..\..\..\data\cropped-by-semantic-tag\6038.png
6039,button,..\..\..\data\cropped-by-semantic-tag\6039.png
6040,h3,..\..\..\data\cropped-by-semantic-tag\6040.png
6041,button,..\..\..\data\cropped-by-semantic-tag\6041.png
6042,footer,..\..\..\data\cropped-by-semantic-tag\6042.png
6043,button,..\..\..\data\cropped-by-semantic-tag\6043.png
6044,button,..\..\..\data\cropped-by-semantic-tag\6044.png
6045,input,..\..\..\data\cropped-by-semantic-tag\6045.png
6046,header,..\..\..\data\cropped-by-semantic-tag\6046.png
6047,a,..\..\..\data\cropped-by-semantic-tag\6047.png
6048,h1,..\..\..\data\cropped-by-semantic-tag\6048.png
6049,h1,..\..\..\data\cropped-by-semantic-tag\6049.png
6050,h2,..\..\..\data\cropped-by-semantic-tag\6050.png
6051,h2,..\..\..\data\cropped-by-semantic-tag\6051.png
6052,h3,..\..\..\data\cropped-by-semantic-tag\6052.png
6053,a,..\..\..\data\cropped-by-semantic-tag\6053.png
6054,a,..\..\..\data\cropped-by-semantic-tag\6054.png
6055,h3,..\..\..\data\cropped-by-semantic-tag\6055.png
6056,h3,..\..\..\data\cropped-by-semantic-tag\6056.png
6057,h1,..\..\..\data\cropped-by-semantic-tag\6057.png
6058,h3,..\..\..\data\cropped-by-semantic-tag\6058.png
6059,h3,..\..\..\data\cropped-by-semantic-tag\6059.png
6060,h3,..\..\..\data\cropped-by-semantic-tag\6060.png
6061,h3,..\..\..\data\cropped-by-semantic-tag\6061.png
6062,h3,..\..\..\data\cropped-by-semantic-tag\6062.png
6063,h3,..\..\..\data\cropped-by-semantic-tag\6063.png
6064,h3,..\..\..\data\cropped-by-semantic-tag\6064.png
6065,h1,..\..\..\data\cropped-by-semantic-tag\6065.png
6066,h2,..\..\..\data\cropped-by-semantic-tag\6066.png
6067,h3,..\..\..\data\cropped-by-semantic-tag\6067.png
6068,h3,..\..\..\data\cropped-by-semantic-tag\6068.png
6069,h3,..\..\..\data\cropped-by-semantic-tag\6069.png
6070,h3,..\..\..\data\cropped-by-semantic-tag\6070.png
6071,h3,..\..\..\data\cropped-by-semantic-tag\6071.png
6072,a,..\..\..\data\cropped-by-semantic-tag\6072.png
6073,h3,..\..\..\data\cropped-by-semantic-tag\6073.png
6074,h3,..\..\..\data\cropped-by-semantic-tag\6074.png
6075,h3,..\..\..\data\cropped-by-semantic-tag\6075.png
6076,h3,..\..\..\data\cropped-by-semantic-tag\6076.png
6077,h3,..\..\..\data\cropped-by-semantic-tag\6077.png
6078,h2,..\..\..\data\cropped-by-semantic-tag\6078.png
6079,a,..\..\..\data\cropped-by-semantic-tag\6079.png
6080,h1,..\..\..\data\cropped-by-semantic-tag\6080.png
6081,h2,..\..\..\data\cropped-by-semantic-tag\6081.png
6082,h2,..\..\..\data\cropped-by-semantic-tag\6082.png
6083,h3,..\..\..\data\cropped-by-semantic-tag\6083.png
6084,h3,..\..\..\data\cropped-by-semantic-tag\6084.png
6085,h3,..\..\..\data\cropped-by-semantic-tag\6085.png
6086,h3,..\..\..\data\cropped-by-semantic-tag\6086.png
6087,h1,..\..\..\data\cropped-by-semantic-tag\6087.png
6088,h1,..\..\..\data\cropped-by-semantic-tag\6088.png
6089,h1,..\..\..\data\cropped-by-semantic-tag\6089.png
6090,h1,..\..\..\data\cropped-by-semantic-tag\6090.png
6091,h2,..\..\..\data\cropped-by-semantic-tag\6091.png
6092,h1,..\..\..\data\cropped-by-semantic-tag\6092.png
6093,h2,..\..\..\data\cropped-by-semantic-tag\6093.png
6094,h2,..\..\..\data\cropped-by-semantic-tag\6094.png
6095,h1,..\..\..\data\cropped-by-semantic-tag\6095.png
6096,h2,..\..\..\data\cropped-by-semantic-tag\6096.png
6097,h2,..\..\..\data\cropped-by-semantic-tag\6097.png
6098,a,..\..\..\data\cropped-by-semantic-tag\6098.png
6099,header,..\..\..\data\cropped-by-semantic-tag\6099.png
6100,h1,..\..\..\data\cropped-by-semantic-tag\6100.png
6101,h3,..\..\..\data\cropped-by-semantic-tag\6101.png
6102,h1,..\..\..\data\cropped-by-semantic-tag\6102.png
6103,h2,..\..\..\data\cropped-by-semantic-tag\6103.png
6104,h2,..\..\..\data\cropped-by-semantic-tag\6104.png
6105,h1,..\..\..\data\cropped-by-semantic-tag\6105.png
6106,h2,..\..\..\data\cropped-by-semantic-tag\6106.png
6107,h3,..\..\..\data\cropped-by-semantic-tag\6107.png
6108,h3,..\..\..\data\cropped-by-semantic-tag\6108.png
6109,h2,..\..\..\data\cropped-by-semantic-tag\6109.png
6110,h3,..\..\..\data\cropped-by-semantic-tag\6110.png
6111,h3,..\..\..\data\cropped-by-semantic-tag\6111.png
6112,h3,..\..\..\data\cropped-by-semantic-tag\6112.png
6113,a,..\..\..\data\cropped-by-semantic-tag\6113.png
6114,h2,..\..\..\data\cropped-by-semantic-tag\6114.png
6115,h3,..\..\..\data\cropped-by-semantic-tag\6115.png
6116,h3,..\..\..\data\cropped-by-semantic-tag\6116.png
6117,h3,..\..\..\data\cropped-by-semantic-tag\6117.png
6118,h3,..\..\..\data\cropped-by-semantic-tag\6118.png
6119,h3,..\..\..\data\cropped-by-semantic-tag\6119.png
6120,h3,..\..\..\data\cropped-by-semantic-tag\6120.png
6121,h1,..\..\..\data\cropped-by-semantic-tag\6121.png
6122,h2,..\..\..\data\cropped-by-semantic-tag\6122.png
6123,h2,..\..\..\data\cropped-by-semantic-tag\6123.png
6124,h2,..\..\..\data\cropped-by-semantic-tag\6124.png
6125,h1,..\..\..\data\cropped-by-semantic-tag\6125.png
6126,h2,..\..\..\data\cropped-by-semantic-tag\6126.png
6127,h2,..\..\..\data\cropped-by-semantic-tag\6127.png
6128,h2,..\..\..\data\cropped-by-semantic-tag\6128.png
6129,h1,..\..\..\data\cropped-by-semantic-tag\6129.png
6130,h1,..\..\..\data\cropped-by-semantic-tag\6130.png
6131,h2,..\..\..\data\cropped-by-semantic-tag\6131.png
6132,h2,..\..\..\data\cropped-by-semantic-tag\6132.png
6133,h2,..\..\..\data\cropped-by-semantic-tag\6133.png
6134,h3,..\..\..\data\cropped-by-semantic-tag\6134.png
6135,h3,..\..\..\data\cropped-by-semantic-tag\6135.png
6136,h2,..\..\..\data\cropped-by-semantic-tag\6136.png
6137,h3,..\..\..\data\cropped-by-semantic-tag\6137.png
6138,a,..\..\..\data\cropped-by-semantic-tag\6138.png
6139,h3,..\..\..\data\cropped-by-semantic-tag\6139.png
6140,a,..\..\..\data\cropped-by-semantic-tag\6140.png
6141,a,..\..\..\data\cropped-by-semantic-tag\6141.png
6142,h2,..\..\..\data\cropped-by-semantic-tag\6142.png
6143,h1,..\..\..\data\cropped-by-semantic-tag\6143.png
6144,a,..\..\..\data\cropped-by-semantic-tag\6144.png
6145,a,..\..\..\data\cropped-by-semantic-tag\6145.png
6146,h2,..\..\..\data\cropped-by-semantic-tag\6146.png
6147,a,..\..\..\data\cropped-by-semantic-tag\6147.png
6148,a,..\..\..\data\cropped-by-semantic-tag\6148.png
6149,header,..\..\..\data\cropped-by-semantic-tag\6149.png
6150,h3,..\..\..\data\cropped-by-semantic-tag\6150.png
6151,input,..\..\..\data\cropped-by-semantic-tag\6151.png
6152,h2,..\..\..\data\cropped-by-semantic-tag\6152.png
6153,h2,..\..\..\data\cropped-by-semantic-tag\6153.png
6154,h2,..\..\..\data\cropped-by-semantic-tag\6154.png
6155,a,..\..\..\data\cropped-by-semantic-tag\6155.png
6156,h2,..\..\..\data\cropped-by-semantic-tag\6156.png
6157,h3,..\..\..\data\cropped-by-semantic-tag\6157.png
